Day of isolation,Mean,Lower_CI,Upper_CI
0,25.72600775438666,0.3022713518273301,40.31215187344275
1,25.726007754386664,0.3022713518273301,40.312151873442744
2,23.4709258004951,0.0,37.34081794034168
3,20.54198695305626,0.0,34.82957863968451
4,17.25276936431112,0.0,31.980632423062502
5,13.98747414085597,0.0,29.946499924140806
6,10.99369369575573,0.0,27.711635986580333
7,8.370600692069724,0.0,26.03454454183104
8,6.00978128863018,0.0,23.64660432419238
9,4.032139777260012,0.0,21.438717995226455
10,2.4641784063232075,0.0,19.58835879550065
11,1.2721936265247589,0.0,17.450873544448633
12,0.45448592863677817,0.0,15.483076491905965
13,0.04101921882976223,0.0,13.862762661905917
14,0.0,0.0,12.12093692078505
15,0.0,0.0,10.421534464763987
16,0.0,0.0,8.858053039520154
17,0.0,0.0,7.3945842439571505
18,0.0,0.0,6.062987760980674
19,0.0,0.0,4.916240383732681
20,0.0,0.0,3.861187748404361
21,0.0,0.0,2.97942046309623
22,0.0,0.0,2.168406007028536
23,0.0,0.0,1.5101801050416572
24,0.0,0.0,0.9932962300539039
25,0.0,0.0,0.5592802751479633
26,0.0,0.0,0.2490589185867007
27,0.0,0.0,0.06999294748532953
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
