Day of isolation,Mean,Lower_CI,Upper_CI
0,25.918089408541697,0.7815590405285553,32.32451433463843
1,25.918089408541697,0.7815590405285553,32.32451433463843
2,23.765276359306775,0.0,30.049616326743177
3,21.00034312211994,0.0,27.12896836976624
4,17.847987216843503,0.0,23.98904761650992
5,14.657061356311281,0.0,20.94481123467251
6,11.671859040693208,0.0,17.929159466018056
7,8.999762693032139,0.0,15.27241956896701
8,6.680615052681994,0.0,13.134713495450221
9,4.726578855095853,0.0,10.99537787969177
10,3.14166844631938,0.0,9.019262936213261
11,1.927198315390976,0.0,7.382919399167868
12,1.0826154961165921,0.0,5.854286710617208
13,0.6046233694352103,0.0,4.468050779689328
14,0.42902586125013237,0.0,3.354795122048508
15,0.36220186804016125,0.0,2.392992972067038
16,0.3156808793932119,0.0,1.670010739434324
17,0.27569873667376643,0.0,1.0328676766251712
18,0.24036648264801982,0.0,0.49110626125811985
19,0.2089196675000807,0.0,0.16549706666928632
20,0.18083921312927204,0.0,0.0
21,0.1556387247180455,0.0,0.0
22,0.1329166777905445,0.0,0.0
23,0.11238257374268526,0.0,0.0
24,0.09378282114471367,0.0,0.0
25,0.07688894743510326,0.0,0.0
26,0.06153724978375564,0.0,0.0
27,0.04747725232342489,0.0,0.0
28,0.034463839872755746,0.0,0.0
29,0.022283426543168436,0.0,0.0
30,0.010822349685906816,0.0,0.0
