Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.011248875112488751,0.0,0.0
2,0.04782021797820218,0.0,1.0
3,0.09294070592940706,0.0,2.0
4,0.14246075392460755,0.0,3.0
5,0.19293070692930708,0.0,4.0
6,0.24675032496750324,0.0,5.0
7,0.30914408559144085,0.0,6.0
8,0.3811868813118688,0.0,7.0
9,0.4583291670832917,0.0,8.0
10,0.5398960103989601,0.0,9.0
11,0.6272122787721228,0.0,10.0
12,0.7387011298870113,0.0,11.0
13,1.1928057194280572,0.0,12.0
14,2.0623937606239378,0.0,13.0
15,3.0218478152184782,0.0,14.0
16,3.994275572442756,0.0,15.0
17,4.970952904709529,1.0,16.0
18,5.950829917008299,2.0,17.0
19,6.933406659334066,3.0,18.0
20,7.918808119188081,4.0,19.0
21,8.905809419058095,5.0,20.0
22,9.894810518948105,6.0,21.0
23,10.885586441355864,7.0,22.0
24,11.877787221277872,8.0,23.0
25,12.871237876212378,9.0,24.0
26,13.866713328667133,10.0,25.0
27,14.863938606139387,11.0,26.0
28,15.862613738626138,12.0,27.0
29,16.861938806119387,13.0,28.0
30,17.861938806119387,14.0,29.0
