Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.4318181818181818,0.0,1.0
4,1.0909090909090908,0.0,2.0
5,2.022727272727273,0.0,3.0
6,2.9545454545454546,0.0,4.0
7,3.9318181818181817,1.0,5.0
8,4.931818181818182,2.0,6.0
9,5.931818181818182,3.0,7.0
10,6.931818181818182,4.0,8.0
11,7.931818181818182,5.0,9.0
12,8.931818181818182,6.0,10.0
13,9.931818181818182,7.0,11.0
14,10.931818181818182,8.0,12.0
15,11.931818181818182,9.0,13.0
16,12.931818181818182,10.0,14.0
17,13.931818181818182,11.0,15.0
18,14.931818181818182,12.0,16.0
19,15.931818181818182,13.0,17.0
20,16.931818181818183,14.0,18.0
21,17.931818181818183,15.0,19.0
22,18.931818181818183,16.0,20.0
23,19.931818181818183,17.0,21.0
24,20.931818181818183,18.0,22.0
25,21.931818181818183,19.0,23.0
26,22.931818181818183,20.0,24.0
27,23.931818181818183,21.0,25.0
28,24.931818181818183,22.0,26.0
29,25.931818181818183,23.0,27.0
30,26.931818181818183,24.0,28.0
