Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.3688118811881188,0.0,1.0
2,1.0643564356435644,0.0,2.0
3,1.7896039603960396,0.0,3.0
4,2.51980198019802,0.0,4.0
5,3.25,0.0,5.0
6,3.985148514851485,0.0,6.0
7,4.727722772277228,0.0,7.0
8,5.5,0.0,8.0
9,6.319306930693069,0.0,9.0
10,7.153465346534653,0.0,10.0
11,8.009900990099009,0.0,11.0
12,8.881188118811881,0.0,12.0
13,9.76980198019802,0.0,13.0
14,10.69059405940594,0.0,14.0
15,11.616336633663366,0.0,15.0
16,12.556930693069306,0.0,16.0
17,13.509900990099009,0.0,17.0
18,14.465346534653465,0.0,18.0
19,15.423267326732674,0.0,19.0
20,16.388613861386137,0.0,20.0
21,17.353960396039604,0.0,21.0
22,18.31930693069307,0.0,22.0
23,19.284653465346533,0.0,23.0
24,20.254950495049506,0.0,24.0
25,21.252475247524753,1.0,25.0
26,22.252475247524753,2.0,26.0
27,23.252475247524753,3.0,27.0
28,24.252475247524753,4.0,28.0
29,25.252475247524753,5.0,29.0
30,26.252475247524753,6.0,30.0
