Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.25,0.0,1.0
2,1.25,1.0,2.0
3,2.25,2.0,3.0
4,3.25,3.0,4.0
5,4.25,4.0,5.0
6,5.25,5.0,6.0
7,6.25,6.0,7.0
8,7.25,7.0,8.0
9,8.25,8.0,9.0
10,9.25,9.0,10.0
11,10.25,10.0,11.0
12,11.25,11.0,12.0
13,12.25,12.0,13.0
14,13.25,13.0,14.0
15,14.25,14.0,15.0
16,15.25,15.0,16.0
17,16.25,16.0,17.0
18,17.25,17.0,18.0
19,18.25,18.0,19.0
20,19.25,19.0,20.0
21,20.25,20.0,21.0
22,21.25,21.0,22.0
23,22.25,22.0,23.0
24,23.25,23.0,24.0
25,24.25,24.0,25.0
26,25.25,25.0,26.0
27,26.25,26.0,27.0
28,27.25,27.0,28.0
29,28.25,28.0,29.0
30,29.25,29.0,30.0
