Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.25,0.0,1.0
3,1.0,0.0,2.0
4,1.75,0.0,3.0
5,2.5,0.0,4.0
6,3.25,0.0,5.0
7,4.0,0.0,6.0
8,4.75,0.0,7.0
9,5.5,0.0,8.0
10,6.25,0.0,9.0
11,7.090909090909091,0.0,10.0
12,7.954545454545454,0.0,11.0
13,8.954545454545455,1.0,12.0
14,9.954545454545455,2.0,13.0
15,10.954545454545455,3.0,14.0
16,11.954545454545455,4.0,15.0
17,12.954545454545455,5.0,16.0
18,13.954545454545455,6.0,17.0
19,14.954545454545455,7.0,18.0
20,15.954545454545455,8.0,19.0
21,16.954545454545453,9.0,20.0
22,17.954545454545453,10.0,21.0
23,18.954545454545453,11.0,22.0
24,19.954545454545453,12.0,23.0
25,20.954545454545453,13.0,24.0
26,21.954545454545453,14.0,25.0
27,22.954545454545453,15.0,26.0
28,23.954545454545453,16.0,27.0
29,24.954545454545453,17.0,28.0
30,25.954545454545453,18.0,29.0
