Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.25,0.0,1.0
2,0.5227272727272727,0.0,2.0
3,1.1590909090909092,0.0,3.0
4,2.0,0.0,4.0
5,3.0,1.0,5.0
6,4.0,2.0,6.0
7,5.0,3.0,7.0
8,6.0,4.0,8.0
9,7.0,5.0,9.0
10,8.0,6.0,10.0
11,9.0,7.0,11.0
12,10.0,8.0,12.0
13,11.0,9.0,13.0
14,12.0,10.0,14.0
15,13.0,11.0,15.0
16,14.0,12.0,16.0
17,15.0,13.0,17.0
18,16.0,14.0,18.0
19,17.0,15.0,19.0
20,18.0,16.0,20.0
21,19.0,17.0,21.0
22,20.0,18.0,22.0
23,21.0,19.0,23.0
24,22.0,20.0,24.0
25,23.0,21.0,25.0
26,24.0,22.0,26.0
27,25.0,23.0,27.0
28,26.0,24.0,28.0
29,27.0,25.0,29.0
30,28.0,26.0,30.0
