Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0080997300089997,0.0,0.0
2,0.018099396686777108,0.0,0.0
3,0.03064064531182294,0.0,0.0
4,0.044831838938702046,0.0,0.0
5,0.06032298923369221,0.0,0.0
6,0.0774390853638212,0.0,0.0
7,0.09568014399520015,0.0,0.0
8,0.11582947235092164,0.0,0.0
9,0.13871204293190226,0.0,0.0
10,0.16443618546048466,0.0,1.0
11,0.19276857438085399,0.0,2.0
12,0.25462484583847206,0.0,3.0
13,0.7387503749875004,0.0,4.0
14,1.6521032632245591,0.0,5.0
15,2.636670444318523,1.0,6.0
16,3.629520682643912,2.0,7.0
17,4.624237525415819,3.0,8.0
18,5.619854338188727,4.0,9.0
19,6.616112796240126,5.0,10.0
20,7.61297123429219,6.0,11.0
21,8.610612979567348,7.0,12.0
22,9.608654711509617,8.0,13.0
23,10.607213092896904,9.0,14.0
24,11.606004799840006,10.0,15.0
25,12.605146495116829,11.0,16.0
26,13.604621512616246,12.0,17.0
27,14.604213192893571,13.0,18.0
28,15.603979867337756,14.0,19.0
29,16.60387153761541,15.0,20.0
30,17.60387153761541,16.0,21.0
