Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.25,0.0,1.0
3,0.5,0.0,2.0
4,1.0,0.0,3.0
5,1.5,0.0,4.0
6,2.1818181818181817,0.0,5.0
7,2.9318181818181817,0.0,6.0
8,3.6818181818181817,0.0,7.0
9,4.431818181818182,0.0,8.0
10,5.2727272727272725,0.0,9.0
11,6.2727272727272725,1.0,10.0
12,7.2727272727272725,2.0,11.0
13,8.272727272727273,3.0,12.0
14,9.272727272727273,4.0,13.0
15,10.272727272727273,5.0,14.0
16,11.272727272727273,6.0,15.0
17,12.272727272727273,7.0,16.0
18,13.272727272727273,8.0,17.0
19,14.272727272727273,9.0,18.0
20,15.272727272727273,10.0,19.0
21,16.272727272727273,11.0,20.0
22,17.272727272727273,12.0,21.0
23,18.272727272727273,13.0,22.0
24,19.272727272727273,14.0,23.0
25,20.272727272727273,15.0,24.0
26,21.272727272727273,16.0,25.0
27,22.272727272727273,17.0,26.0
28,23.272727272727273,18.0,27.0
29,24.272727272727273,19.0,28.0
30,25.272727272727273,20.0,29.0
