Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.022727272727272728,0.0,0.0
2,0.38636363636363635,0.0,1.0
3,1.0909090909090908,0.0,2.0
4,1.8409090909090908,0.0,3.0
5,2.590909090909091,0.0,4.0
6,3.340909090909091,0.0,5.0
7,4.159090909090909,0.0,6.0
8,5.068181818181818,0.0,7.0
9,6.068181818181818,1.0,8.0
10,7.068181818181818,2.0,9.0
11,8.068181818181818,3.0,10.0
12,9.068181818181818,4.0,11.0
13,10.068181818181818,5.0,12.0
14,11.068181818181818,6.0,13.0
15,12.068181818181818,7.0,14.0
16,13.068181818181818,8.0,15.0
17,14.068181818181818,9.0,16.0
18,15.068181818181818,10.0,17.0
19,16.068181818181817,11.0,18.0
20,17.068181818181817,12.0,19.0
21,18.068181818181817,13.0,20.0
22,19.068181818181817,14.0,21.0
23,20.068181818181817,15.0,22.0
24,21.068181818181817,16.0,23.0
25,22.068181818181817,17.0,24.0
26,23.068181818181817,18.0,25.0
27,24.068181818181817,19.0,26.0
28,25.068181818181817,20.0,27.0
29,26.068181818181817,21.0,28.0
30,27.068181818181817,22.0,29.0
