Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.001466617779407353,0.0,0.0
2,0.0080997300089997,0.0,0.0
3,0.015357821405953135,0.0,0.0
4,0.024399186693776873,0.0,0.0
5,0.034957168094396855,0.0,0.0
6,0.04660677977400753,0.0,0.0
7,0.059239692010266326,0.0,0.0
8,0.0730058998033399,0.0,0.0
9,0.0886387120429319,0.0,0.0
10,0.1062131262291257,0.0,0.0
11,0.1259791340288657,0.0,0.0
12,0.14777840738642045,0.0,0.0
13,0.17223592546915104,0.0,0.0
14,0.22341755274824174,0.0,1.0
15,0.5424902503249892,0.0,2.0
16,1.308264724509183,0.0,3.0
17,2.2536248791706943,0.0,4.0
18,3.235983800539982,1.0,5.0
19,4.225759141361954,2.0,6.0
20,5.217526082463918,3.0,7.0
21,6.210234658844705,4.0,8.0
22,7.203418219392687,5.0,9.0
23,8.197268424385854,6.0,10.0
24,9.191643611879604,7.0,11.0
25,10.186468784373854,8.0,12.0
26,11.181785607146429,9.0,13.0
27,12.177519082697243,10.0,14.0
28,13.173660877970734,11.0,15.0
29,14.170119329355687,12.0,16.0
30,15.166819439352022,13.0,17.0
