Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.25,0.0,1.0
2,0.75,0.0,2.0
3,1.25,0.0,3.0
4,1.75,0.0,4.0
5,2.3181818181818183,0.0,5.0
6,3.0681818181818183,0.0,6.0
7,3.8181818181818183,0.0,7.0
8,4.568181818181818,0.0,8.0
9,5.318181818181818,0.0,9.0
10,6.068181818181818,0.0,10.0
11,6.818181818181818,0.0,11.0
12,7.568181818181818,0.0,12.0
13,8.318181818181818,0.0,13.0
14,9.068181818181818,0.0,14.0
15,9.818181818181818,0.0,15.0
16,10.568181818181818,0.0,16.0
17,11.318181818181818,0.0,17.0
18,12.068181818181818,0.0,18.0
19,12.818181818181818,0.0,19.0
20,13.568181818181818,0.0,20.0
21,14.318181818181818,0.0,21.0
22,15.068181818181818,0.0,22.0
23,15.818181818181818,0.0,23.0
24,16.568181818181817,0.0,24.0
25,17.318181818181817,0.0,25.0
26,18.068181818181817,0.0,26.0
27,18.818181818181817,0.0,27.0
28,19.568181818181817,0.0,28.0
29,20.318181818181817,0.0,29.0
30,21.068181818181817,0.0,30.0
