Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0007062323441913952,0.0,0.0
3,0.0017874553136171597,0.0,0.0
4,0.0034374140646483836,0.0,0.0
5,0.005799855003624909,0.0,0.0
6,0.008862278443038924,0.0,0.0
7,0.012518437039074024,0.0,0.0
8,0.01673083172920677,0.0,0.0
9,0.021855703607409814,0.0,0.0
10,0.027786805329866753,0.0,0.0
11,0.034024149396265094,0.0,0.0
12,0.04056773580660483,0.0,0.0
13,0.048155046123846905,0.0,0.0
14,0.08014799630009249,0.0,1.0
15,0.37649683757906055,0.0,2.0
16,1.1298342541436464,0.0,3.0
17,2.063729656758581,0.0,4.0
18,3.039417764555886,1.0,5.0
19,4.024274393140171,2.0,6.0
20,5.011543461413464,3.0,7.0
21,6.000249993750156,4.0,8.0
22,6.99028774280643,5.0,9.0
23,7.9814817129571765,6.0,10.0
24,8.9736006599835,7.0,11.0
25,9.966257093572661,8.0,12.0
26,10.95980725481863,9.0,13.0
27,11.954082397940052,10.0,14.0
28,12.948976275593111,11.0,15.0
29,13.944276393090172,12.0,16.0
30,14.939845253868654,13.0,17.0
