Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.5,0.0,1.0
5,1.0,0.0,2.0
6,1.5454545454545454,0.0,3.0
7,2.340909090909091,0.0,4.0
8,3.1363636363636362,0.0,5.0
9,4.045454545454546,0.0,6.0
10,4.9772727272727275,0.0,7.0
11,5.909090909090909,0.0,8.0
12,6.886363636363637,1.0,9.0
13,7.886363636363637,2.0,10.0
14,8.886363636363637,3.0,11.0
15,9.886363636363637,4.0,12.0
16,10.886363636363637,5.0,13.0
17,11.886363636363637,6.0,14.0
18,12.886363636363637,7.0,15.0
19,13.886363636363637,8.0,16.0
20,14.886363636363637,9.0,17.0
21,15.886363636363637,10.0,18.0
22,16.886363636363637,11.0,19.0
23,17.886363636363637,12.0,20.0
24,18.886363636363637,13.0,21.0
25,19.886363636363637,14.0,22.0
26,20.886363636363637,15.0,23.0
27,21.886363636363637,16.0,24.0
28,22.886363636363637,17.0,25.0
29,23.886363636363637,18.0,26.0
30,24.886363636363637,19.0,27.0
