Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0007062323441913952,0.0,0.0
3,0.0017874553136171597,0.0,0.0
4,0.0034374140646483836,0.0,0.0
5,0.005799855003624909,0.0,0.0
6,0.00904977375565611,0.0,0.0
7,0.012874678133046673,0.0,0.0
8,0.017255818604534887,0.0,0.0
9,0.022393190170245745,0.0,0.0
10,0.02828054298642534,0.0,0.0
11,0.03451163720906977,0.0,0.0
12,0.0410364740881478,0.0,0.0
13,0.048461288467788306,0.0,0.0
14,0.07671058223544411,0.0,1.0
15,0.35397865053373667,0.0,2.0
16,1.0929851753706157,0.0,3.0
17,2.0231306717332065,0.0,4.0
18,2.997281317967051,0.0,5.0
19,3.9819879503012423,1.0,6.0
20,4.969207019824505,2.0,7.0
21,5.957851053723657,3.0,8.0
22,6.947801304967376,4.0,9.0
23,7.938939026524337,5.0,10.0
24,8.930995475113122,6.0,11.0
25,9.923626909327266,7.0,12.0
26,10.91715207119822,8.0,13.0
27,11.911414714632134,9.0,14.0
28,12.906296092597685,10.0,15.0
29,13.901577460563486,11.0,16.0
30,14.897140071498212,12.0,17.0
