Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.25,0.0,1.0
4,0.9318181818181818,0.0,2.0
5,1.6818181818181819,0.0,3.0
6,2.4318181818181817,0.0,4.0
7,3.1818181818181817,0.0,5.0
8,3.9318181818181817,0.0,6.0
9,4.681818181818182,0.0,7.0
10,5.431818181818182,0.0,8.0
11,6.181818181818182,0.0,9.0
12,6.931818181818182,0.0,10.0
13,7.681818181818182,0.0,11.0
14,8.431818181818182,0.0,12.0
15,9.204545454545455,0.0,13.0
16,10.068181818181818,0.0,14.0
17,11.068181818181818,1.0,15.0
18,12.068181818181818,2.0,16.0
19,13.068181818181818,3.0,17.0
20,14.068181818181818,4.0,18.0
21,15.068181818181818,5.0,19.0
22,16.068181818181817,6.0,20.0
23,17.068181818181817,7.0,21.0
24,18.068181818181817,8.0,22.0
25,19.068181818181817,9.0,23.0
26,20.068181818181817,10.0,24.0
27,21.068181818181817,11.0,25.0
28,22.068181818181817,12.0,26.0
29,23.068181818181817,13.0,27.0
30,24.068181818181817,14.0,28.0
