Day of isolation,Mean,Lower_CI,Upper_CI
0,48.79872628196734,0.42237213564186976,101.32713299704436
1,48.33897871865002,0.0,100.90830209990581
2,45.943339987626,0.0,96.91994199362395
3,43.5250987843376,0.0,92.93982336352809
4,41.10950528325542,0.0,89.0049546140371
5,38.72039119677377,0.0,85.11568038711988
6,36.37241592760005,0.0,81.27200562633581
7,34.07549162724317,0.0,77.47393044561684
8,31.836739504790692,0.0,73.72145485466362
9,29.661405250197355,0.0,70.01457884160429
10,27.55338560019451,0.0,66.3533024052999
11,25.515586555201637,0.0,62.73762554926156
12,23.550184011477814,0.0,59.16754826603323
13,21.65881555662198,0.0,55.64307057567141
14,19.842721010341304,0.0,52.164192459943784
15,18.102844949146558,0.0,48.73091392536292
16,16.439911455782628,0.0,45.34323497661297
17,14.858103372147413,0.0,42.00115560232688
18,13.356031945300867,0.0,38.704675807518825
19,11.933598022113944,0.0,35.45379559135819
20,10.590859668650545,0.0,32.24851495763817
21,9.327675850943185,0.0,29.088833885566928
22,8.135852385195465,0.0,25.97475238267593
23,7.011234402362981,0.0,22.906270463978064
24,5.948663561207968,0.0,19.883388127034124
25,4.944799175682457,0.0,16.90610537600365
26,3.997805819942907,0.0,13.974422200816123
27,3.106029245650447,0.0,11.088338603611316
28,2.2615576120443137,0.0,8.247854584786937
29,1.4623796906107058,0.0,5.452970145413055
30,0.7085205046893841,0.0,2.703685283746065
