Day of isolation,Mean,Lower_CI,Upper_CI
0,2.7252475247524752,1.0,16.0
1,1.7252475247524752,0.0,15.0
2,1.4752475247524752,0.0,14.0
3,1.2376237623762376,0.0,13.0
4,1.0371287128712872,0.0,12.0
5,0.8836633663366337,0.0,11.0
6,0.754950495049505,0.0,10.0
7,0.6534653465346535,0.0,9.0
8,0.5618811881188119,0.0,8.0
9,0.47029702970297027,0.0,7.0
10,0.3787128712871287,0.0,6.0
11,0.29455445544554454,0.0,5.0
12,0.22772277227722773,0.0,4.0
13,0.1608910891089109,0.0,3.0
14,0.09900990099009901,0.0,2.0
15,0.06188118811881188,0.0,1.0
16,0.0297029702970297,0.0,0.0
17,0.0049504950495049506,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
