Day of isolation,Mean,Lower_CI,Upper_CI
0,13.613636363636363,1.0,30.0
1,12.613636363636363,0.0,29.0
2,11.863636363636363,0.0,28.0
3,11.113636363636363,0.0,27.0
4,10.363636363636363,0.0,26.0
5,9.613636363636363,0.0,25.0
6,8.863636363636363,0.0,24.0
7,8.113636363636363,0.0,23.0
8,7.363636363636363,0.0,22.0
9,6.613636363636363,0.0,21.0
10,5.863636363636363,0.0,20.0
11,5.2272727272727275,0.0,19.0
12,4.590909090909091,0.0,18.0
13,4.045454545454546,0.0,17.0
14,3.5,0.0,16.0
15,3.1136363636363638,0.0,15.0
16,2.727272727272727,0.0,14.0
17,2.340909090909091,0.0,13.0
18,2.0,0.0,12.0
19,1.6590909090909092,0.0,11.0
20,1.4090909090909092,0.0,10.0
21,1.1590909090909092,0.0,9.0
22,0.9090909090909091,0.0,8.0
23,0.7045454545454546,0.0,7.0
24,0.5,0.0,6.0
25,0.38636363636363635,0.0,5.0
26,0.29545454545454547,0.0,4.0
27,0.20454545454545456,0.0,3.0
28,0.13636363636363635,0.0,2.0
29,0.06818181818181818,0.0,1.0
30,0.0,0.0,0.0
