Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.25,0.0,1.0
2,0.5,0.0,2.0
3,1.0,0.0,3.0
4,1.5,0.0,4.0
5,2.0,0.0,5.0
6,2.522727272727273,0.0,6.0
7,3.1136363636363638,0.0,7.0
8,3.840909090909091,0.0,8.0
9,4.590909090909091,0.0,9.0
10,5.340909090909091,0.0,10.0
11,6.090909090909091,0.0,11.0
12,6.840909090909091,0.0,12.0
13,7.590909090909091,0.0,13.0
14,8.340909090909092,0.0,14.0
15,9.090909090909092,0.0,15.0
16,9.840909090909092,0.0,16.0
17,10.590909090909092,0.0,17.0
18,11.340909090909092,0.0,18.0
19,12.090909090909092,0.0,19.0
20,12.840909090909092,0.0,20.0
21,13.590909090909092,0.0,21.0
22,14.340909090909092,0.0,22.0
23,15.090909090909092,0.0,23.0
24,15.840909090909092,0.0,24.0
25,16.59090909090909,0.0,25.0
26,17.34090909090909,0.0,26.0
27,18.09090909090909,0.0,27.0
28,18.84090909090909,0.0,28.0
29,19.59090909090909,0.0,29.0
30,20.34090909090909,0.0,30.0
