Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0007812304692382691,0.0,0.0
4,0.0017937051573710657,0.0,0.0
5,0.0029186770330741733,0.0,0.0
6,0.004656133596660083,0.0,0.0
7,0.0069810754731131726,0.0,0.0
8,0.010105997350066249,0.0,0.0
9,0.013718407039824004,0.0,0.0
10,0.017918302042448937,0.0,0.0
11,0.02280567985800355,0.0,0.0
12,0.02818054548636284,0.0,0.0
13,0.03407414814629634,0.0,0.0
14,0.04021774455638609,0.0,0.0
15,0.0473363165920852,0.0,0.0
16,0.06982325441863953,0.0,0.0
17,0.24568760780980475,0.0,1.0
18,0.8044673883152921,0.0,2.0
19,1.6488587785305366,0.0,3.0
20,2.5916789580260495,0.0,4.0
21,3.565529611759706,0.0,5.0
22,4.548486287842804,1.0,6.0
23,5.5338554036149095,2.0,7.0
24,6.520924476888077,3.0,8.0
25,7.509006024849379,4.0,9.0
26,8.498181295467614,5.0,10.0
27,9.488306542336442,6.0,11.0
28,10.479363015924601,7.0,12.0
29,11.471044473888153,8.0,13.0
30,12.463307167320817,9.0,14.0
