Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.25,0.0,1.0
4,0.5,0.0,2.0
5,0.7954545454545454,0.0,3.0
6,1.2727272727272727,0.0,4.0
7,1.7954545454545454,0.0,5.0
8,2.5,0.0,6.0
9,3.5,1.0,7.0
10,4.5,2.0,8.0
11,5.5,3.0,9.0
12,6.5,4.0,10.0
13,7.5,5.0,11.0
14,8.5,6.0,12.0
15,9.5,7.0,13.0
16,10.5,8.0,14.0
17,11.5,9.0,15.0
18,12.5,10.0,16.0
19,13.5,11.0,17.0
20,14.5,12.0,18.0
21,15.5,13.0,19.0
22,16.5,14.0,20.0
23,17.5,15.0,21.0
24,18.5,16.0,22.0
25,19.5,17.0,23.0
26,20.5,18.0,24.0
27,21.5,19.0,25.0
28,22.5,20.0,26.0
29,23.5,21.0,27.0
30,24.5,22.0,28.0
