Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.25,0.0,1.0
3,0.5,0.0,2.0
4,1.0,0.0,3.0
5,1.5,0.0,4.0
6,2.0,0.0,5.0
7,2.5454545454545454,0.0,6.0
8,3.2045454545454546,0.0,7.0
9,3.9545454545454546,0.0,8.0
10,4.704545454545454,0.0,9.0
11,5.454545454545454,0.0,10.0
12,6.204545454545454,0.0,11.0
13,6.954545454545454,0.0,12.0
14,7.704545454545454,0.0,13.0
15,8.454545454545455,0.0,14.0
16,9.204545454545455,0.0,15.0
17,9.954545454545455,0.0,16.0
18,10.704545454545455,0.0,17.0
19,11.454545454545455,0.0,18.0
20,12.204545454545455,0.0,19.0
21,12.954545454545455,0.0,20.0
22,13.704545454545455,0.0,21.0
23,14.454545454545455,0.0,22.0
24,15.25,0.0,23.0
25,16.136363636363637,0.0,24.0
26,17.022727272727273,0.0,25.0
27,17.90909090909091,0.0,26.0
28,18.795454545454547,0.0,27.0
29,19.772727272727273,1.0,28.0
30,20.772727272727273,2.0,29.0
