Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.22727272727272727,0.0,1.0
3,0.4772727272727273,0.0,2.0
4,0.7272727272727273,0.0,3.0
5,0.9772727272727273,0.0,4.0
6,1.2954545454545454,0.0,5.0
7,1.8181818181818181,0.0,6.0
8,2.522727272727273,0.0,7.0
9,3.522727272727273,1.0,8.0
10,4.5227272727272725,2.0,9.0
11,5.5227272727272725,3.0,10.0
12,6.5227272727272725,4.0,11.0
13,7.5227272727272725,5.0,12.0
14,8.522727272727273,6.0,13.0
15,9.522727272727273,7.0,14.0
16,10.522727272727273,8.0,15.0
17,11.522727272727273,9.0,16.0
18,12.522727272727273,10.0,17.0
19,13.522727272727273,11.0,18.0
20,14.522727272727273,12.0,19.0
21,15.522727272727273,13.0,20.0
22,16.522727272727273,14.0,21.0
23,17.522727272727273,15.0,22.0
24,18.522727272727273,16.0,23.0
25,19.522727272727273,17.0,24.0
26,20.522727272727273,18.0,25.0
27,21.522727272727273,19.0,26.0
28,22.522727272727273,20.0,27.0
29,23.522727272727273,21.0,28.0
30,24.522727272727273,22.0,29.0
