Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0006812329691757706,0.0,0.0
4,0.0016937076573085672,0.0,0.0
5,0.002818679533011675,0.0,0.0
6,0.004556136096597585,0.0,0.0
7,0.006881077973050674,0.0,0.0
8,0.010130996725081873,0.0,0.0
9,0.013905902352441189,0.0,0.0
10,0.018230794230144245,0.0,0.0
11,0.02324316892077698,0.0,0.0
12,0.028949276268093297,0.0,0.0
13,0.03501787455313617,0.0,0.0
14,0.04129271768205795,0.0,0.0
15,0.04902377440563986,0.0,0.0
16,0.07821054473638159,0.0,1.0
17,0.28665533361665957,0.0,2.0
18,0.8765405864853378,0.0,3.0
19,1.7315067123321917,0.0,4.0
20,2.67766430839229,0.0,5.0
21,3.6524836879078024,0.0,6.0
22,4.63569660758481,1.0,7.0
23,5.621265718357041,2.0,8.0
24,6.608397290067749,3.0,9.0
25,7.596572585685358,4.0,10.0
26,8.585804104897377,5.0,11.0
27,9.575979350516237,6.0,12.0
28,10.567042073948151,7.0,13.0
29,11.55873603159921,8.0,14.0
30,12.551036224094398,9.0,15.0
