Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.00022499250024999166,0.0,0.0
2,0.003749875004166528,0.0,0.0
3,0.009616346121795941,0.0,0.0
4,0.016324455851471617,0.0,0.0
5,0.02400753308223059,0.0,0.0
6,0.032957234758841374,0.0,0.0
7,0.04309023032565581,0.0,0.0
8,0.05438985367154428,0.0,0.0
9,0.06656444785173828,0.0,0.0
10,0.0796723442551915,0.0,0.0
11,0.09428852371587614,0.0,0.0
12,0.11066297790073665,0.0,0.0
13,0.12924569181027298,0.0,0.0
14,0.14968667711076297,0.0,0.0
15,0.17257758074730842,0.0,0.0
16,0.21997600079997334,0.0,1.0
17,0.4483850538315389,0.0,2.0
18,1.0577480750641646,0.0,3.0
19,1.9270774307523082,0.0,4.0
20,2.8842205259824674,0.0,5.0
21,3.8649878337388754,1.0,6.0
22,4.852929902336589,2.0,7.0
23,5.843171894270191,3.0,8.0
24,6.834538848705043,4.0,9.0
25,7.826580780640645,5.0,10.0
26,8.819239358688044,6.0,11.0
27,9.812339588680377,7.0,12.0
28,10.805914802839906,8.0,13.0
29,11.799873337555415,9.0,14.0
30,12.794231858938035,10.0,15.0
