Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.2747524752475248,0.0,1.0
4,0.754950495049505,0.0,2.0
5,1.3217821782178218,0.0,3.0
6,1.9282178217821782,0.0,4.0
7,2.5717821782178216,0.0,5.0
8,3.2153465346534653,0.0,6.0
9,3.863861386138614,0.0,7.0
10,4.517326732673268,0.0,8.0
11,5.173267326732673,0.0,9.0
12,5.8638613861386135,0.0,10.0
13,6.566831683168317,0.0,11.0
14,7.27970297029703,0.0,12.0
15,8.007425742574258,0.0,13.0
16,8.752475247524753,0.0,14.0
17,9.509900990099009,0.0,15.0
18,10.292079207920793,0.0,16.0
19,11.086633663366337,0.0,17.0
20,11.918316831683168,0.0,18.0
21,12.76980198019802,0.0,19.0
22,13.638613861386139,0.0,20.0
23,14.542079207920793,0.0,21.0
24,15.448019801980198,0.0,22.0
25,16.356435643564357,0.0,23.0
26,17.264851485148515,0.0,24.0
27,18.175742574257427,0.0,25.0
28,19.08910891089109,0.0,26.0
29,20.007425742574256,0.0,27.0
30,20.928217821782177,0.0,28.0
