Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.25742574257425743,0.0,1.0
4,0.6658415841584159,0.0,2.0
5,1.1955445544554455,0.0,3.0
6,1.7673267326732673,0.0,4.0
7,2.386138613861386,0.0,5.0
8,3.0297029702970297,0.0,6.0
9,3.6732673267326734,0.0,7.0
10,4.326732673267327,0.0,8.0
11,4.982673267326732,0.0,9.0
12,5.663366336633663,0.0,10.0
13,6.356435643564357,0.0,11.0
14,7.074257425742574,0.0,12.0
15,7.801980198019802,0.0,13.0
16,8.542079207920793,0.0,14.0
17,9.299504950495049,0.0,15.0
18,10.084158415841584,0.0,16.0
19,10.886138613861386,0.0,17.0
20,11.732673267326733,0.0,18.0
21,12.603960396039604,0.0,19.0
22,13.475247524752476,0.0,20.0
23,14.368811881188119,0.0,21.0
24,15.264851485148515,0.0,22.0
25,16.165841584158414,0.0,23.0
26,17.06930693069307,0.0,24.0
27,17.975247524752476,0.0,25.0
28,18.883663366336634,0.0,26.0
29,19.801980198019802,0.0,27.0
30,20.722772277227723,0.0,28.0
