Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.25,0.0,1.0
4,0.5,0.0,2.0
5,0.75,0.0,3.0
6,1.1363636363636365,0.0,4.0
7,1.6590909090909092,0.0,5.0
8,2.3636363636363638,0.0,6.0
9,3.3636363636363638,1.0,7.0
10,4.363636363636363,2.0,8.0
11,5.363636363636363,3.0,9.0
12,6.363636363636363,4.0,10.0
13,7.363636363636363,5.0,11.0
14,8.363636363636363,6.0,12.0
15,9.363636363636363,7.0,13.0
16,10.363636363636363,8.0,14.0
17,11.363636363636363,9.0,15.0
18,12.363636363636363,10.0,16.0
19,13.363636363636363,11.0,17.0
20,14.363636363636363,12.0,18.0
21,15.363636363636363,13.0,19.0
22,16.363636363636363,14.0,20.0
23,17.363636363636363,15.0,21.0
24,18.363636363636363,16.0,22.0
25,19.363636363636363,17.0,23.0
26,20.363636363636363,18.0,24.0
27,21.363636363636363,19.0,25.0
28,22.363636363636363,20.0,26.0
29,23.363636363636363,21.0,27.0
30,24.363636363636363,22.0,28.0
