Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0008874778130546736,0.0,0.0
4,0.0019312017199570011,0.0,0.0
5,0.0031436714082147947,0.0,0.0
6,0.004912377190570236,0.0,0.0
7,0.00724356891077723,0.0,0.0
8,0.010399740006499838,0.0,0.0
9,0.014012149696257593,0.0,0.0
10,0.01821204469888253,0.0,0.0
11,0.02309942251443714,0.0,0.0
12,0.02847428814279643,0.0,0.0
13,0.03432414189645259,0.0,0.0
14,0.04044273893152671,0.0,0.0
15,0.04705507362315942,0.0,0.0
16,0.060835979100522485,0.0,0.0
17,0.17585810354741133,0.0,1.0
18,0.6367653308667284,0.0,2.0
19,1.4387515312117196,0.0,3.0
20,2.3685595360116,0.0,4.0
21,3.3378728031799203,0.0,5.0
22,4.3189607759806,1.0,6.0
23,5.303792405189871,2.0,7.0
24,6.2905802354941125,3.0,8.0
25,7.278468038299042,4.0,9.0
26,8.26745581360466,5.0,10.0
27,9.25745606359841,6.0,11.0
28,10.248418789530263,7.0,12.0
29,11.24003149921252,8.0,13.0
30,12.232212944676384,9.0,14.0
