Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.45454545454545453,0.0,1.0
6,0.9545454545454546,0.0,2.0
7,1.4545454545454546,0.0,3.0
8,1.9772727272727273,0.0,4.0
9,2.75,0.0,5.0
10,3.522727272727273,0.0,6.0
11,4.318181818181818,0.0,7.0
12,5.113636363636363,0.0,8.0
13,6.0227272727272725,0.0,9.0
14,6.931818181818182,0.0,10.0
15,7.863636363636363,0.0,11.0
16,8.795454545454545,0.0,12.0
17,9.772727272727273,1.0,13.0
18,10.772727272727273,2.0,14.0
19,11.772727272727273,3.0,15.0
20,12.772727272727273,4.0,16.0
21,13.772727272727273,5.0,17.0
22,14.772727272727273,6.0,18.0
23,15.772727272727273,7.0,19.0
24,16.772727272727273,8.0,20.0
25,17.772727272727273,9.0,21.0
26,18.772727272727273,10.0,22.0
27,19.772727272727273,11.0,23.0
28,20.772727272727273,12.0,24.0
29,21.772727272727273,13.0,25.0
30,22.772727272727273,14.0,26.0
