Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0006812329691757706,0.0,0.0
4,0.0016937076573085672,0.0,0.0
5,0.002818679533011675,0.0,0.0
6,0.004556136096597585,0.0,0.0
7,0.006881077973050674,0.0,0.0
8,0.010243493912652184,0.0,0.0
9,0.014180895477613059,0.0,0.0
10,0.018724531886702832,0.0,0.0
11,0.024124396890077747,0.0,0.0
12,0.030061748456288593,0.0,0.0
13,0.03628659283517912,0.0,0.0
14,0.04341766455838604,0.0,0.0
15,0.05357991050223745,0.0,0.0
16,0.0928414289642759,0.0,1.0
17,0.3144358891027724,0.0,2.0
18,0.9096022599435014,0.0,3.0
19,1.7651683707907302,0.0,4.0
20,2.7110759731006726,0.0,5.0
21,3.6855016124596887,0.0,6.0
22,4.66863953401165,1.0,7.0
23,5.654164895877603,2.0,8.0
24,6.641196470088248,3.0,9.0
25,7.62935926601835,4.0,10.0
26,8.618515787105322,5.0,11.0
27,9.60864103397415,6.0,12.0
28,10.599703757406065,7.0,13.0
29,11.59141021474463,8.0,14.0
30,12.583704157396065,9.0,15.0
