Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0006812329691757706,0.0,0.0
4,0.001762455938601535,0.0,0.0
5,0.003368665783355416,0.0,0.0
6,0.005562360940976475,0.0,0.0
7,0.008174795630109248,0.0,0.0
8,0.011380965475863104,0.0,0.0
9,0.015068373290667734,0.0,0.0
10,0.019293267668308293,0.0,0.0
11,0.024199395015124622,0.0,0.0
12,0.02958051048723782,0.0,0.0
13,0.035480362990925225,0.0,0.0
14,0.041686457838554035,0.0,0.0
15,0.04901127471813205,0.0,0.0
16,0.07419189520261993,0.0,1.0
17,0.2613809654758631,0.0,2.0
18,0.8232231694207645,0.0,3.0
19,1.6658021049473763,0.0,4.0
20,2.607416064598385,0.0,5.0
21,3.5804292392690185,0.0,6.0
22,4.5629859253518665,1.0,7.0
23,5.548198795030125,2.0,8.0
24,6.535186620334492,3.0,9.0
25,7.523224419389515,4.0,10.0
26,8.512324691882704,5.0,11.0
27,9.502424939376516,6.0,12.0
28,10.493468913277168,7.0,13.0
29,11.485081622959425,8.0,14.0
30,12.477306817329566,9.0,15.0
