Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.5909090909090909,0.0,1.0
5,1.3409090909090908,0.0,2.0
6,2.090909090909091,0.0,3.0
7,2.840909090909091,0.0,4.0
8,3.590909090909091,0.0,5.0
9,4.340909090909091,0.0,6.0
10,5.090909090909091,0.0,7.0
11,5.840909090909091,0.0,8.0
12,6.590909090909091,0.0,9.0
13,7.340909090909091,0.0,10.0
14,8.090909090909092,0.0,11.0
15,8.840909090909092,0.0,12.0
16,9.590909090909092,0.0,13.0
17,10.340909090909092,0.0,14.0
18,11.090909090909092,0.0,15.0
19,11.931818181818182,0.0,16.0
20,12.795454545454545,0.0,17.0
21,13.795454545454545,1.0,18.0
22,14.795454545454545,2.0,19.0
23,15.795454545454545,3.0,20.0
24,16.795454545454547,4.0,21.0
25,17.795454545454547,5.0,22.0
26,18.795454545454547,6.0,23.0
27,19.795454545454547,7.0,24.0
28,20.795454545454547,8.0,25.0
29,21.795454545454547,9.0,26.0
30,22.795454545454547,10.0,27.0
