Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0006312342191445214,0.0,0.0
2,0.0038061548461288466,0.0,0.0
3,0.008681032974175646,0.0,0.0
4,0.016199595010124745,0.0,0.0
5,0.02498062548436289,0.0,0.0
6,0.03485537861553461,0.0,0.0
7,0.05567985800354991,0.0,0.0
8,0.981556711082223,0.0,1.0
9,1.9698820029499262,1.0,2.0
10,2.962625934351641,2.0,3.0
11,3.957688557786055,3.0,4.0
12,4.954044898877528,4.0,5.0
13,5.951088722781931,5.0,6.0
14,6.948701282467939,6.0,7.0
15,7.9467700807479815,7.0,8.0
16,8.945176370590735,8.0,9.0
17,9.943970150746232,9.0,10.0
18,10.94308892277693,10.0,11.0
19,11.94251393715157,11.0,12.0
20,12.94206394840129,12.0,13.0
21,13.941745206369841,13.0,14.0
22,14.94158271043224,14.0,15.0
23,15.941451463713408,15.0,16.0
24,16.94136396590085,16.0,17.0
25,17.941288967775805,17.0,18.0
26,18.941238969025775,18.0,19.0
27,19.94122021949451,19.0,20.0
28,20.94120146996325,20.0,21.0
29,21.941188970275743,21.0,22.0
30,22.941188970275743,22.0,23.0
