Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.25,0.0,1.0
3,0.5,0.0,2.0
4,0.75,0.0,3.0
5,1.0,0.0,4.0
6,1.3636363636363635,0.0,5.0
7,1.7272727272727273,0.0,6.0
8,2.090909090909091,0.0,7.0
9,2.4545454545454546,0.0,8.0
10,2.9545454545454546,0.0,9.0
11,3.7045454545454546,0.0,10.0
12,4.454545454545454,0.0,11.0
13,5.204545454545454,0.0,12.0
14,5.954545454545454,0.0,13.0
15,6.75,0.0,14.0
16,7.545454545454546,0.0,15.0
17,8.431818181818182,0.0,16.0
18,9.340909090909092,0.0,17.0
19,10.25,0.0,18.0
20,11.181818181818182,0.0,19.0
21,12.113636363636363,0.0,20.0
22,13.045454545454545,0.0,21.0
23,13.977272727272727,0.0,22.0
24,14.909090909090908,0.0,23.0
25,15.909090909090908,1.0,24.0
26,16.90909090909091,2.0,25.0
27,17.90909090909091,3.0,26.0
28,18.90909090909091,4.0,27.0
29,19.90909090909091,5.0,28.0
30,20.90909090909091,6.0,29.0
