Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.25,0.0,1.0
2,0.5,0.0,2.0
3,0.75,0.0,3.0
4,1.0,0.0,4.0
5,1.3863636363636365,0.0,5.0
6,2.1136363636363638,0.0,6.0
7,2.8636363636363638,0.0,7.0
8,3.6136363636363638,0.0,8.0
9,4.363636363636363,0.0,9.0
10,5.136363636363637,0.0,10.0
11,5.909090909090909,0.0,11.0
12,6.795454545454546,0.0,12.0
13,7.795454545454546,1.0,13.0
14,8.795454545454545,2.0,14.0
15,9.795454545454545,3.0,15.0
16,10.795454545454545,4.0,16.0
17,11.795454545454545,5.0,17.0
18,12.795454545454545,6.0,18.0
19,13.795454545454545,7.0,19.0
20,14.795454545454545,8.0,20.0
21,15.795454545454545,9.0,21.0
22,16.795454545454547,10.0,22.0
23,17.795454545454547,11.0,23.0
24,18.795454545454547,12.0,24.0
25,19.795454545454547,13.0,25.0
26,20.795454545454547,14.0,26.0
27,21.795454545454547,15.0,27.0
28,22.795454545454547,16.0,28.0
29,23.795454545454547,17.0,29.0
30,24.795454545454547,18.0,30.0
