Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.002749908336388787,0.0,0.0
2,0.006383120562647912,0.0,0.0
3,0.011107963067897736,0.0,0.0
4,0.01692443585213826,0.0,0.0
5,0.024032532248925036,0.0,0.0
6,0.03323222559248025,0.0,0.0
7,0.06058131395620146,0.0,1.0
8,0.34483017232758906,0.0,2.0
9,1.2151094963501217,0.0,3.0
10,2.1973600879970667,1.0,4.0
11,3.1892436918769373,2.0,5.0
12,4.183810539648678,3.0,6.0
13,5.179852338255391,4.0,7.0
14,6.176727442418586,5.0,8.0
15,7.174360854638179,6.0,9.0
16,8.172385920469317,7.0,10.0
17,9.17076097463418,8.0,11.0
18,10.169436018799374,9.0,12.0
19,11.168344388520383,10.0,13.0
20,12.167436085463818,11.0,14.0
21,13.166636112129595,12.0,15.0
22,14.165944468517717,13.0,16.0
23,15.165419486017132,14.0,17.0
24,16.164936168794373,15.0,18.0
25,17.164544515182826,16.0,19.0
26,18.164211192960234,17.0,20.0
27,19.164036198793372,18.0,21.0
28,20.16394453518216,19.0,22.0
29,21.163886203793208,20.0,23.0
30,22.163886203793208,21.0,24.0
