Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.000656233594160146,0.0,0.0
2,0.003856153596160096,0.0,0.0
3,0.00875603109922252,0.0,0.0
4,0.016780830479238017,0.0,0.0
5,0.03496162595935102,0.0,0.0
6,0.16763955901102473,0.0,1.0
7,0.5654108647283818,0.0,2.0
8,1.3504474888127798,0.0,3.0
9,2.317929551761206,0.0,4.0
10,3.3060485987850305,1.0,5.0
11,4.299355016124597,2.0,6.0
12,5.294955126121847,3.0,7.0
13,6.291636459088523,4.0,8.0
14,7.28910527236819,5.0,9.0
15,8.28705532361691,6.0,10.0
16,9.285399115022125,7.0,11.0
17,10.284136646583836,8.0,12.0
18,11.283242918927026,9.0,13.0
19,12.28265543361416,10.0,14.0
20,13.282180445488862,11.0,15.0
21,14.281861703457414,12.0,16.0
22,15.281661708457289,13.0,17.0
23,16.281530461738456,14.0,18.0
24,17.281449213769655,15.0,19.0
25,18.281374215644608,16.0,20.0
26,19.28132421689458,17.0,21.0
27,20.281305467363318,18.0,22.0
28,21.281286717832053,19.0,23.0
29,22.281274218144546,20.0,24.0
30,23.281274218144546,21.0,25.0
