Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0006312342191445214,0.0,0.0
2,0.0038061548461288466,0.0,0.0
3,0.008681032974175646,0.0,0.0
4,0.016199595010124745,0.0,0.0
5,0.02498062548436289,0.0,0.0
6,0.453051173720657,0.0,1.0
7,1.3446601334966626,0.0,2.0
8,2.3252231194220143,1.0,3.0
9,3.31273593160171,2.0,4.0
10,4.303873653158671,3.0,5.0
11,5.297898802529937,4.0,6.0
12,6.29382390440239,5.0,7.0
13,7.290617734556636,6.0,8.0
14,8.288099047523811,7.0,9.0
15,9.286017849553762,8.0,10.0
16,10.284342891427714,9.0,11.0
17,11.283042923926901,10.0,12.0
18,12.282086697832554,11.0,13.0
19,13.28148671283218,12.0,14.0
20,14.280992975175621,13.0,15.0
21,15.280617984550386,14.0,16.0
22,16.28041173970651,15.0,17.0
23,17.280249243768907,16.0,18.0
24,18.280142996425088,17.0,19.0
25,19.280061748456287,18.0,20.0
26,20.280005499862504,19.0,21.0
27,21.279986750331243,20.0,22.0
28,22.27996800079998,21.0,23.0
29,23.27995550111247,22.0,24.0
30,24.27995550111247,23.0,25.0
