Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.25,0.0,1.0
2,0.5,0.0,2.0
3,0.75,0.0,3.0
4,1.0,0.0,4.0
5,1.4090909090909092,0.0,5.0
6,2.1363636363636362,0.0,6.0
7,2.8863636363636362,0.0,7.0
8,3.6363636363636362,0.0,8.0
9,4.409090909090909,0.0,9.0
10,5.181818181818182,0.0,10.0
11,6.0,0.0,11.0
12,6.818181818181818,0.0,12.0
13,7.7727272727272725,0.07499999999999996,13.0
14,8.75,1.075,14.0
15,9.75,2.075,15.0
16,10.75,3.075,16.0
17,11.75,4.075,17.0
18,12.75,5.075,18.0
19,13.75,6.075,19.0
20,14.75,7.075,20.0
21,15.75,8.075,21.0
22,16.75,9.075,22.0
23,17.75,10.075,23.0
24,18.75,11.075,24.0
25,19.75,12.075,25.0
26,20.75,13.075,26.0
27,21.75,14.075,27.0
28,22.75,15.075,28.0
29,23.75,16.075,29.0
30,24.75,17.075,30.0
