Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.25,0.0,1.0
2,0.5,0.0,2.0
3,0.75,0.0,3.0
4,1.0,0.0,4.0
5,1.3181818181818181,0.0,5.0
6,1.9318181818181819,0.0,6.0
7,2.659090909090909,0.0,7.0
8,3.3863636363636362,0.0,8.0
9,4.136363636363637,0.0,9.0
10,4.909090909090909,0.0,10.0
11,5.681818181818182,0.0,11.0
12,6.454545454545454,0.0,12.0
13,7.386363636363637,0.0,13.0
14,8.340909090909092,0.07499999999999996,14.0
15,9.318181818181818,1.075,15.0
16,10.318181818181818,2.075,16.0
17,11.318181818181818,3.075,17.0
18,12.318181818181818,4.075,18.0
19,13.318181818181818,5.075,19.0
20,14.318181818181818,6.075,20.0
21,15.318181818181818,7.075,21.0
22,16.318181818181817,8.075,22.0
23,17.318181818181817,9.075,23.0
24,18.318181818181817,10.075,24.0
25,19.318181818181817,11.075,25.0
26,20.318181818181817,12.075,26.0
27,21.318181818181817,13.075,27.0
28,22.318181818181817,14.075,28.0
29,23.318181818181817,15.075,29.0
30,24.318181818181817,16.075,30.0
