Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.6881188118811881,0.0,1.0
2,1.4628712871287128,0.0,2.0
3,2.3069306930693068,0.0,3.0
4,3.1782178217821784,0.0,4.0
5,4.086633663366337,0.0,5.0
6,4.9950495049504955,0.0,6.0
7,5.923267326732673,0.0,7.0
8,6.856435643564357,0.0,8.0
9,7.819306930693069,0.0,9.0
10,8.794554455445544,1.0,10.0
11,9.78960396039604,2.0,11.0
12,10.78960396039604,3.0,12.0
13,11.78960396039604,4.0,13.0
14,12.78960396039604,5.0,14.0
15,13.78960396039604,6.0,15.0
16,14.78960396039604,7.0,16.0
17,15.78960396039604,8.0,17.0
18,16.78960396039604,9.0,18.0
19,17.78960396039604,10.0,19.0
20,18.78960396039604,11.0,20.0
21,19.78960396039604,12.0,21.0
22,20.78960396039604,13.0,22.0
23,21.78960396039604,14.0,23.0
24,22.78960396039604,15.0,24.0
25,23.78960396039604,16.0,25.0
26,24.78960396039604,17.0,26.0
27,25.78960396039604,18.0,27.0
28,26.78960396039604,19.0,28.0
29,27.78960396039604,20.0,29.0
30,28.78960396039604,21.0,30.0
