Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0006374840628984276,0.0,0.0
2,0.003818654533636659,0.0,0.0
3,0.008699782505437363,0.0,0.0
4,0.016224594385140373,0.0,0.0
5,0.02501187470313242,0.0,0.0
6,0.046655083622909425,0.0,0.0
7,0.4508074798130047,0.0,1.0
8,1.3216107097322567,0.0,2.0
9,2.3012424689382764,1.0,3.0
10,3.290761480962976,2.0,4.0
11,4.284274143146422,3.0,5.0
12,5.279918002049949,4.0,6.0
13,6.276605584860379,5.0,7.0
14,7.274074398140047,6.0,8.0
15,8.27203069923252,7.0,9.0
16,9.270374490637733,8.0,10.0
17,10.269112022199446,9.0,11.0
18,11.268218294542637,10.0,12.0
19,12.26763080922977,11.0,13.0
20,13.267155821104472,12.0,14.0
21,14.266837079073023,13.0,15.0
22,15.266643333916653,14.0,16.0
23,16.266518337041575,15.0,17.0
24,17.266437089072774,16.0,18.0
25,18.266362090947727,17.0,19.0
26,19.266312092197694,18.0,20.0
27,20.266293342666433,19.0,21.0
28,21.266274593135172,20.0,22.0
29,22.266262093447665,21.0,23.0
30,23.266262093447665,22.0,24.0
