Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.00010832972234258857,0.0,0.0
2,0.0017249425019166028,0.0,0.0
3,0.003524882503916536,0.0,0.0
4,0.005799806673110896,0.0,0.0
5,0.00854138195393487,0.0,0.0
6,0.011907936402119929,0.0,0.0
7,0.015932802239925336,0.0,0.0
8,0.02082430585647145,0.0,0.0
9,0.02675744141861938,0.0,0.0
10,0.035107163094563514,0.0,0.0
11,0.06333122229259025,0.0,1.0
12,0.2911819606013133,0.0,2.0
13,0.9518682710576314,0.0,3.0
14,1.8412636245458485,0.0,4.0
15,2.8018149395020164,0.0,5.0
16,3.784773840871971,1.0,6.0
17,4.774540848638379,2.0,7.0
18,5.766732775574147,3.0,8.0
19,6.760849638345388,4.0,9.0
20,7.756008133062231,5.0,10.0
21,8.751683277224092,6.0,11.0
22,9.747791740275325,7.0,12.0
23,10.744308523049233,8.0,13.0
24,11.741125295823473,9.0,14.0
25,12.738142061931269,10.0,15.0
26,13.735350488317057,11.0,16.0
27,14.732767241091963,12.0,17.0
28,15.730275657478083,13.0,18.0
29,16.727884070530983,14.0,19.0
30,17.725584147195093,15.0,20.0
