Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0005562360940976475,0.0,0.0
3,0.002906177345566361,0.0,0.0
4,0.006906077348066298,0.0,0.0
5,0.012762180945476364,0.0,0.0
6,0.020780730481737956,0.0,0.0
7,0.02948051298717532,0.0,0.0
8,0.08993525161870954,0.0,1.0
9,0.30239869003274916,0.0,2.0
10,0.7482375440613984,0.0,3.0
11,1.4491637709057275,0.0,4.0
12,2.3360103497412563,0.0,5.0
13,3.2988175295617608,0.0,6.0
14,4.2833054173645655,1.0,7.0
15,5.2747556311092225,2.0,8.0
16,6.268987025324367,3.0,9.0
17,7.2649996250093745,4.0,10.0
18,8.261843453913652,5.0,11.0
19,9.259337266568336,6.0,12.0
20,10.257306067348317,7.0,13.0
21,11.255749856253594,8.0,14.0
22,12.254499887502812,9.0,15.0
23,13.253668658283543,10.0,16.0
24,14.253037424064399,11.0,17.0
25,15.252474938126547,12.0,18.0
26,16.252068698282542,13.0,19.0
27,17.251768705782357,14.0,20.0
28,18.25154996125097,15.0,21.0
29,19.251381215469614,16.0,22.0
30,20.25123121921952,17.0,23.0
