Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.25,0.0,1.0
3,0.5,0.0,2.0
4,0.75,0.0,3.0
5,1.0909090909090908,0.0,4.0
6,1.5909090909090908,0.0,5.0
7,2.340909090909091,0.0,6.0
8,3.090909090909091,0.0,7.0
9,3.840909090909091,0.0,8.0
10,4.659090909090909,0.0,9.0
11,5.568181818181818,0.0,10.0
12,6.4772727272727275,0.0,11.0
13,7.454545454545454,1.0,12.0
14,8.454545454545455,2.0,13.0
15,9.454545454545455,3.0,14.0
16,10.454545454545455,4.0,15.0
17,11.454545454545455,5.0,16.0
18,12.454545454545455,6.0,17.0
19,13.454545454545455,7.0,18.0
20,14.454545454545455,8.0,19.0
21,15.454545454545455,9.0,20.0
22,16.454545454545453,10.0,21.0
23,17.454545454545453,11.0,22.0
24,18.454545454545453,12.0,23.0
25,19.454545454545453,13.0,24.0
26,20.454545454545453,14.0,25.0
27,21.454545454545453,15.0,26.0
28,22.454545454545453,16.0,27.0
29,23.454545454545453,17.0,28.0
30,24.454545454545453,18.0,29.0
