Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.25,0.0,1.0
2,0.5,0.0,2.0
3,0.75,0.0,3.0
4,1.0,0.0,4.0
5,1.25,0.0,5.0
6,1.5,0.0,6.0
7,1.8863636363636365,0.0,7.0
8,2.4545454545454546,0.0,8.0
9,3.090909090909091,0.0,9.0
10,3.7954545454545454,0.0,10.0
11,4.5227272727272725,0.0,11.0
12,5.25,0.0,12.0
13,5.9772727272727275,0.0,13.0
14,6.704545454545454,0.0,14.0
15,7.431818181818182,0.0,15.0
16,8.181818181818182,0.0,16.0
17,8.931818181818182,0.0,17.0
18,9.795454545454545,0.0,18.0
19,10.681818181818182,0.0,19.0
20,11.590909090909092,0.0,20.0
21,12.5,0.0,21.0
22,13.409090909090908,0.0,22.0
23,14.318181818181818,0.0,23.0
24,15.25,0.0,24.0
25,16.25,1.0,25.0
26,17.25,2.0,26.0
27,18.25,3.0,27.0
28,19.25,4.0,28.0
29,20.25,5.0,29.0
30,21.25,6.0,30.0
