Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0005562360940976475,0.0,0.0
3,0.002906177345566361,0.0,0.0
4,0.010387240318992024,0.0,0.0
5,0.20438239044023898,0.0,1.0
6,0.650702482437939,0.0,2.0
7,1.3119234519137022,0.0,3.0
8,2.1232344191395214,0.0,4.0
9,3.0210994725131872,0.0,5.0
10,3.9671320716982077,0.0,6.0
11,4.940851478713032,0.0,7.0
12,5.925114372140697,1.0,8.0
13,6.914595885102872,2.0,9.0
14,7.906983575410615,3.0,10.0
15,8.901258718532036,4.0,11.0
16,9.896658833529163,5.0,12.0
17,10.892971425714357,6.0,13.0
18,11.889902752431189,7.0,14.0
19,12.887496562585936,8.0,15.0
20,13.885421614459638,9.0,16.0
21,14.883715407114822,10.0,17.0
22,15.882365440863978,11.0,18.0
23,16.881434214144647,12.0,19.0
24,17.880709232269194,13.0,20.0
25,18.88006549836254,14.0,21.0
26,19.879540511487214,15.0,22.0
27,20.879165520861978,16.0,23.0
28,21.878884277893054,17.0,24.0
29,22.87867178320542,18.0,25.0
30,23.878484287892803,19.0,26.0
