Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.45454545454545453,0.0,1.0
4,0.9545454545454546,0.0,2.0
5,1.4545454545454546,0.0,3.0
6,2.0,0.0,4.0
7,2.659090909090909,0.0,5.0
8,3.3181818181818183,0.0,6.0
9,4.0227272727272725,0.0,7.0
10,4.7272727272727275,0.0,8.0
11,5.454545454545454,0.0,9.0
12,6.2272727272727275,0.0,10.0
13,7.2272727272727275,1.0,11.0
14,8.227272727272727,2.0,12.0
15,9.227272727272727,3.0,13.0
16,10.227272727272727,4.0,14.0
17,11.227272727272727,5.0,15.0
18,12.227272727272727,6.0,16.0
19,13.227272727272727,7.0,17.0
20,14.227272727272727,8.0,18.0
21,15.227272727272727,9.0,19.0
22,16.227272727272727,10.0,20.0
23,17.227272727272727,11.0,21.0
24,18.227272727272727,12.0,22.0
25,19.227272727272727,13.0,23.0
26,20.227272727272727,14.0,24.0
27,21.227272727272727,15.0,25.0
28,22.227272727272727,16.0,26.0
29,23.227272727272727,17.0,27.0
30,24.227272727272727,18.0,28.0
